,col0,col1,col2
2673,5714.5,4.0,0.0
2674,5715.5,6.0,0.0
2675,5716.5,4.0,0.0
2676,5717.5,4.0,0.0
2677,5718.5,4.0,0.0
2678,5719.5,6.0,0.0
2679,5720.5,4.0,0.0
2680,5721.5,4.0,0.0
2681,5722.5,4.0,0.0
2682,5723.5,4.0,0.0
2683,5724.5,6.0,0.0
2684,5725.5,4.0,0.0
2685,5726.5,4.0,0.0
2686,5727.5,6.0,0.0
2687,5728.5,4.0,0.0
2688,5729.5,4.0,0.0
2689,5730.5,6.0,0.0
2690,5731.5,4.0,0.0
2691,5732.5,2.0,0.0
2692,5733.5,4.0,0.0
2693,5734.5,4.0,0.0
2694,5735.5,2.0,0.0
2695,5736.5,4.0,0.0
2696,5737.5,4.0,0.0
2697,5738.5,4.0,0.0
2698,5739.5,4.0,0.0
2699,5740.5,4.0,0.0
2700,5741.5,4.0,0.0
2701,5742.5,4.0,0.0
2702,5743.5,2.0,0.0
2703,5744.5,2.0,0.0
2704,5745.5,4.0,0.0
2705,5746.5,4.0,0.0
2706,5747.5,4.0,0.0
2707,5748.5,4.0,0.0
2708,5749.5,8.0,0.0
2709,5750.5,6.0,0.0
2710,5751.5,4.0,0.0
2711,5752.5,6.0,0.0
2712,5753.5,4.0,0.0
2713,5754.5,2.0,0.0
2714,5755.5,2.0,0.0
2715,5756.5,4.0,0.0
2716,5757.5,2.0,0.0
2717,5758.5,4.0,0.0
2718,5759.5,6.0,0.0
2719,5760.5,4.0,0.0
2720,5761.5,6.0,0.0
2721,5762.5,4.0,0.0
2722,5763.5,6.0,0.0
2723,5764.5,6.0,0.0
2724,5765.5,4.0,0.0
2725,5766.5,4.0,0.0
2726,5767.5,4.0,0.0
2727,5768.5,4.0,0.0
2728,5769.5,4.0,0.0
2729,5770.5,4.0,0.0
2730,5771.5,2.0,0.0
2731,5772.5,2.0,0.0
2732,5773.5,4.0,0.0
2733,5774.5,2.0,0.0
2734,5775.5,4.0,0.0
2735,5776.5,4.0,0.0
2736,5777.5,6.0,0.0
2737,5778.5,2.0,0.0
2738,5779.5,4.0,0.0
2739,5780.5,4.0,0.0
2740,5781.5,4.0,0.0
2741,5782.5,4.0,0.0
2742,5783.5,2.0,0.0
2743,5784.5,2.0,0.0
2744,5785.5,4.0,0.0
2745,5786.5,4.0,0.0
2746,5787.5,4.0,0.0
2747,5788.5,2.0,0.0
2748,5789.5,4.0,0.0
2749,5790.5,4.0,0.0
2750,5791.5,4.0,0.0
2751,5792.5,4.0,0.0
2752,5793.5,2.0,0.0
2753,5794.5,6.0,0.0
2754,5795.5,4.0,0.0
2755,5796.5,2.0,0.0
2756,5797.5,8.0,0.0
2757,5798.5,4.0,0.0
2758,5799.5,2.0,0.0
2759,5800.5,4.0,0.0
2760,5801.5,4.0,0.0
2761,5802.5,4.0,0.0
2762,5803.5,4.0,0.0
2763,5804.5,8.0,0.0
2764,5805.5,4.0,0.0
2765,5806.5,4.0,0.0
2766,5807.5,4.0,0.0
2767,5808.5,4.0,0.0
2768,5809.5,2.0,0.0
2769,5810.5,4.0,0.0
2770,5811.5,6.0,0.0
2771,5812.5,6.0,0.0
2772,5813.5,4.0,0.0
2773,5814.5,6.0,0.0
2774,5815.5,2.0,0.0
2775,5816.5,4.0,0.0
2776,5817.5,4.0,0.0
2777,5818.5,4.0,0.0
2778,5819.5,4.0,0.0
2779,5820.5,4.0,0.0
2780,5821.5,4.0,0.0
2781,5822.5,4.0,0.0
2782,5823.5,2.0,0.0
2783,5824.5,4.0,0.0
2784,5825.5,2.0,0.0
2785,5826.5,0.0,0.0
2786,5827.5,4.0,0.0
2787,5828.5,2.0,0.0
2788,5829.5,4.0,0.0
2789,5830.5,2.0,0.0
2790,5831.5,2.0,0.0
2791,5832.5,4.0,0.0
2792,5833.5,4.0,0.0
2793,5834.5,4.0,0.0
2794,5835.5,2.0,0.0
2795,5836.5,4.0,0.0
2796,5837.5,4.0,0.0
2797,5838.5,2.0,0.0
2798,5839.5,4.0,0.0
2799,5840.5,6.0,0.0
2800,5841.5,2.0,0.0
2801,5842.5,2.0,0.0
2802,5843.5,2.0,0.0
2803,5844.5,2.0,0.0
2804,5845.5,4.0,0.0
2805,5846.5,4.0,0.0
2806,5847.5,2.0,0.0
2807,5848.5,2.0,0.0
2808,5849.5,4.0,0.0
2809,5850.5,2.0,0.0
2810,5851.5,2.0,0.0
2811,5852.5,4.0,0.0
2812,5853.5,4.0,0.0
2813,5854.5,2.0,0.0
2814,5855.5,4.0,0.0
2815,5856.5,4.0,0.0
2816,5857.5,2.0,0.0
2817,5858.5,2.0,0.0
2818,5859.5,6.0,0.0
2819,5860.5,2.0,0.0
2820,5861.5,4.0,0.0
2821,5862.5,4.0,0.0
2822,5863.5,4.0,0.0
2823,5864.5,4.0,0.0
2824,5865.5,4.0,0.0
2825,5866.5,2.0,0.0
2826,5867.5,2.0,0.0
2827,5868.5,2.0,0.0
2828,5869.5,4.0,0.0
2829,5870.5,6.0,0.0
2830,5871.5,4.0,0.0
2831,5872.5,2.0,0.0
2832,5873.5,2.0,0.0
2833,5874.5,2.0,0.0
2834,5875.5,2.0,0.0
2835,5876.5,6.0,0.0
2836,5877.5,4.0,0.0
2837,5878.5,2.0,0.0
2838,5879.5,2.0,0.0
2839,5880.5,4.0,0.0
2840,5881.5,2.0,0.0
2841,5882.5,2.0,0.0
2842,5883.5,0.0,0.0
2843,5884.5,2.0,0.0
2844,5885.5,2.0,0.0
2845,5886.5,4.0,0.0
2846,5887.5,2.0,0.0
2847,5888.5,2.0,0.0
2848,5889.5,2.0,0.0
2849,5890.5,2.0,0.0
2850,5891.5,2.0,0.0
2851,5892.5,2.0,0.0
2852,5893.5,2.0,0.0
2853,5894.5,2.0,0.0
2854,5895.5,2.0,0.0
2855,5896.5,2.0,0.0
2856,5897.5,2.0,0.0
2857,5898.5,4.0,0.0
2858,5899.5,4.0,0.0
2859,5900.5,4.0,0.0
2860,5901.5,2.0,0.0
2861,5902.5,0.0,0.0
2862,5903.5,4.0,0.0
2863,5904.5,4.0,0.0
2864,5905.5,2.0,0.0
2865,5906.5,2.0,0.0
2866,5907.5,2.0,0.0
2867,5908.5,2.0,0.0
2868,5909.5,2.0,0.0
2869,5910.5,2.0,0.0
2870,5911.5,0.0,0.0
2871,5912.5,4.0,0.0
2872,5913.5,2.0,0.0
2873,5914.5,4.0,0.0
2874,5915.5,2.0,0.0
2875,5916.5,2.0,0.0
2876,5917.5,4.0,0.0
2877,5918.5,4.0,0.0
2878,5919.5,4.0,0.0
2879,5920.5,4.0,0.0
2880,5921.5,2.0,0.0
2881,5922.5,4.0,0.0
2882,5923.5,4.0,0.0
2883,5924.5,2.0,0.0
2884,5925.5,4.0,0.0
2885,5926.5,2.0,0.0
2886,5927.5,4.0,0.0
2887,5928.5,4.0,0.0
2888,5929.5,4.0,0.0
2889,5930.5,4.0,0.0
2890,5931.5,2.0,0.0
2891,5932.5,2.0,0.0
2892,5933.5,4.0,0.0
2893,5934.5,4.0,0.0
2894,5935.5,2.0,0.0
2895,5936.5,2.0,0.0
2896,5937.5,2.0,0.0
2897,5938.5,4.0,0.0
2898,5939.5,2.0,0.0
2899,5940.5,4.0,0.0
2900,5941.5,2.0,0.0
2901,5942.5,2.0,0.0
2902,5943.5,6.0,0.0
2903,5944.5,2.0,0.0
2904,5945.5,4.0,0.0
2905,5946.5,4.0,0.0
2906,5947.5,2.0,0.0
2907,5948.5,2.0,0.0
2908,5949.5,2.0,0.0
2909,5950.5,2.0,0.0
2910,5951.5,4.0,0.0
2911,5952.5,2.0,0.0
2912,5953.5,0.0,0.0
2913,5954.5,2.0,0.0
2914,5955.5,2.0,0.0
2915,5956.5,2.0,0.0
2916,5957.5,2.0,0.0
2917,5958.5,4.0,0.0
2918,5959.5,4.0,0.0
2919,5960.5,2.0,0.0
2920,5961.5,4.0,0.0
2921,5962.5,4.0,0.0
2922,5963.5,4.0,0.0
2923,5964.5,2.0,0.0
2924,5965.5,4.0,0.0
2925,5966.5,4.0,0.0
2926,5967.5,2.0,0.0
2927,5968.5,2.0,0.0
2928,5969.5,4.0,0.0
2929,5970.5,2.0,0.0
2930,5971.5,2.0,0.0
2931,5972.5,4.0,0.0
2932,5973.5,4.0,0.0
2933,5974.5,2.0,0.0
2934,5975.5,4.0,0.0
2935,5976.5,2.0,0.0
2936,5977.5,4.0,0.0
2937,5978.5,2.0,0.0
2938,5979.5,2.0,0.0
2939,5980.5,4.0,0.0
2940,5981.5,2.0,0.0
2941,5982.5,4.0,0.0
2942,5983.5,2.0,0.0
2943,5984.5,2.0,0.0
2944,5985.5,2.0,0.0
2945,5986.5,0.0,0.0
2946,5987.5,2.0,0.0
2947,5988.5,4.0,0.0
2948,5989.5,2.0,0.0
2949,5990.5,2.0,0.0
2950,5991.5,6.0,0.0
2951,5992.5,2.0,0.0
2952,5993.5,2.0,0.0
2953,5994.5,2.0,0.0
2954,5995.5,0.0,0.0
2955,5996.5,2.0,0.0
2956,5997.5,0.0,0.0
2957,5998.5,2.0,0.0
2958,5999.5,2.0,0.0
2959,6000.5,2.0,0.0
2960,6001.5,2.0,0.0
2961,6002.5,2.0,0.0
2962,6003.5,2.0,0.0
2963,6004.5,0.0,0.0
2964,6005.5,2.0,0.0
2965,6006.5,4.0,0.0
2966,6007.5,2.0,0.0
2967,6008.5,2.0,0.0
2968,6009.5,2.0,0.0
2969,6010.5,2.0,0.0
2970,6011.5,4.0,0.0
2971,6012.5,2.0,0.0
2972,6013.5,2.0,0.0
2973,6014.5,0.0,0.0
2974,6015.5,2.0,0.0
2975,6016.5,2.0,0.0
2976,6017.5,4.0,0.0
2977,6018.5,0.0,0.0
2978,6019.5,4.0,0.0
2979,6020.5,2.0,0.0
2980,6021.5,4.0,0.0
2981,6022.5,2.0,0.0
2982,6023.5,4.0,0.0
2983,6024.5,2.0,0.0
2984,6025.5,2.0,0.0
2985,6026.5,2.0,0.0
2986,6027.5,2.0,0.0
2987,6028.5,2.0,0.0
2988,6029.5,2.0,0.0
2989,6030.5,4.0,0.0
2990,6031.5,4.0,0.0
2991,6032.5,4.0,0.0
2992,6033.5,2.0,0.0
2993,6034.5,2.0,0.0
2994,6035.5,2.0,0.0
2995,6036.5,2.0,0.0
2996,6037.5,2.0,0.0
2997,6038.5,4.0,0.0
2998,6039.5,2.0,0.0
2999,6040.5,0.0,0.0
3000,6041.5,2.0,0.0
3001,6042.5,2.0,0.0
3002,6043.5,2.0,0.0
3003,6044.5,2.0,0.0
3004,6045.5,4.0,0.0
3005,6046.5,2.0,0.0
3006,6047.5,4.0,0.0
3007,6048.5,4.0,0.0
3008,6049.5,2.0,0.0
3009,6050.5,2.0,0.0
3010,6051.5,2.0,0.0
3011,6052.5,2.0,0.0
3012,6053.5,0.0,0.0
3013,6054.5,4.0,0.0
3014,6055.5,4.0,0.0
3015,6056.5,2.0,0.0
3016,6057.5,4.0,0.0
3017,6058.5,4.0,0.0
3018,6059.5,4.0,0.0
3019,6060.5,2.0,0.0
3020,6061.5,2.0,0.0
3021,6062.5,2.0,0.0
3022,6063.5,2.0,0.0
3023,6064.5,2.0,0.0
3024,6065.5,2.0,0.0
3025,6066.5,0.0,0.0
3026,6067.5,2.0,0.0
3027,6068.5,2.0,0.0
3028,6069.5,4.0,0.0
3029,6070.5,2.0,0.0
3030,6071.5,2.0,0.0
3031,6072.5,2.0,0.0
3032,6073.5,2.0,0.0
3033,6074.5,2.0,0.0
3034,6075.5,2.0,0.0
3035,6076.5,2.0,0.0
3036,6077.5,2.0,0.0
3037,6078.5,2.0,0.0
3038,6079.5,2.0,0.0
3039,6080.5,2.0,0.0
3040,6081.5,2.0,0.0
3041,6082.5,2.0,0.0
3042,6083.5,2.0,0.0
3043,6084.5,2.0,0.0
3044,6085.5,0.0,0.0
3045,6086.5,2.0,0.0
3046,6087.5,2.0,0.0
3047,6088.5,2.0,0.0
3048,6089.5,4.0,0.0
3049,6090.5,2.0,0.0
3050,6091.5,2.0,0.0
3051,6092.5,2.0,0.0
3052,6093.5,4.0,0.0
3053,6094.5,2.0,0.0
3054,6095.5,2.0,0.0
3055,6096.5,2.0,0.0
3056,6097.5,2.0,0.0
3057,6098.5,0.0,0.0
3058,6099.5,0.0,0.0
3059,6100.5,2.0,0.0
3060,6101.5,2.0,0.0
3061,6102.5,2.0,0.0
3062,6103.5,0.0,0.0
3063,6104.5,2.0,0.0
3064,6105.5,2.0,0.0
3065,6106.5,0.0,0.0
3066,6107.5,2.0,0.0
3067,6108.5,0.0,0.0
3068,6109.5,2.0,0.0
3069,6110.5,0.0,0.0
3070,6111.5,2.0,0.0
3071,6112.5,0.0,0.0
3072,6113.5,2.0,0.0
3073,6114.5,2.0,0.0
3074,6115.5,2.0,0.0
3075,6116.5,2.0,0.0
3076,6117.5,2.0,0.0
3077,6118.5,4.0,0.0
3078,6119.5,0.0,0.0
3079,6120.5,2.0,0.0
3080,6121.5,4.0,0.0
3081,6122.5,0.0,0.0
3082,6123.5,2.0,0.0
3083,6124.5,2.0,0.0
3084,6125.5,2.0,0.0
3085,6126.5,0.0,0.0
3086,6127.5,2.0,0.0
3087,6128.5,2.0,0.0
3088,6129.5,2.0,0.0
3089,6130.5,4.0,0.0
3090,6131.5,0.0,0.0
3091,6132.5,2.0,0.0
3092,6133.5,0.0,0.0
3093,6134.5,2.0,0.0
3094,6135.5,2.0,0.0
3095,6136.5,0.0,0.0
3096,6137.5,2.0,0.0
3097,6138.5,2.0,0.0
3098,6139.5,0.0,0.0
3099,6140.5,2.0,0.0
3100,6141.5,0.0,0.0
3101,6142.5,2.0,0.0
3102,6143.5,2.0,0.0
3103,6144.5,2.0,0.0
3104,6145.5,0.0,0.0
3105,6146.5,2.0,0.0
3106,6147.5,2.0,0.0
3107,6148.5,2.0,0.0
3108,6149.5,2.0,0.0
3109,6150.5,4.0,0.0
3110,6151.5,2.0,0.0
3111,6152.5,2.0,0.0
3112,6153.5,2.0,0.0
3113,6154.5,0.0,0.0
3114,6155.5,2.0,0.0
3115,6156.5,2.0,0.0
3116,6157.5,2.0,0.0
3117,6158.5,2.0,0.0
3118,6159.5,0.0,0.0
3119,6160.5,2.0,0.0
3120,6161.5,2.0,0.0
3121,6162.5,0.0,0.0
3122,6163.5,2.0,0.0
3123,6164.5,2.0,0.0
3124,6165.5,2.0,0.0
3125,6166.5,2.0,0.0
3126,6167.5,0.0,0.0
3127,6168.5,2.0,0.0
3128,6169.5,4.0,0.0
3129,6170.5,2.0,0.0
3130,6171.5,2.0,0.0
3131,6172.5,2.0,0.0
3132,6173.5,2.0,0.0
3133,6174.5,0.0,0.0
3134,6175.5,0.0,0.0
3135,6176.5,2.0,0.0
3136,6177.5,2.0,0.0
3137,6178.5,0.0,0.0
3138,6179.5,2.0,0.0
3139,6180.5,2.0,0.0
3140,6181.5,2.0,0.0
3141,6182.5,2.0,0.0
3142,6183.5,0.0,0.0
3143,6184.5,0.0,0.0
3144,6185.5,2.0,0.0
3145,6186.5,2.0,0.0
3146,6187.5,2.0,0.0
3147,6188.5,0.0,0.0
3148,6189.5,2.0,0.0
3149,6190.5,2.0,0.0
3150,6191.5,4.0,0.0
3151,6192.5,2.0,0.0
3152,6193.5,2.0,0.0
3153,6194.5,2.0,0.0
3154,6195.5,2.0,0.0
3155,6196.5,2.0,0.0
3156,6197.5,2.0,0.0
3157,6198.5,0.0,0.0
3158,6199.5,2.0,0.0
3159,6200.5,2.0,0.0
3160,6201.5,2.0,0.0
3161,6202.5,2.0,0.0
3162,6203.5,2.0,0.0
3163,6204.5,2.0,0.0
3164,6205.5,2.0,0.0
3165,6206.5,2.0,0.0
3166,6207.5,4.0,0.0
3167,6208.5,0.0,0.0
3168,6209.5,0.0,0.0
3169,6210.5,2.0,0.0
3170,6211.5,0.0,0.0
3171,6212.5,2.0,0.0
3172,6213.5,2.0,0.0
3173,6214.5,2.0,0.0
3174,6215.5,2.0,0.0
3175,6216.5,0.0,0.0
3176,6217.5,4.0,0.0
3177,6218.5,2.0,0.0
3178,6219.5,2.0,0.0
3179,6220.5,2.0,0.0
3180,6221.5,0.0,0.0
