wave_microns,transmission
5.232,0.9999992549751903
5.23225,0.9999990621704592
5.2325,0.9999986000134664
5.23275,0.999996456635735
5.233,0.9999733141909231
5.23325,0.9999719027698876
5.2335,0.999995252312114
5.23375,0.9999939461749217
5.234,0.9998132795615298
5.23425,0.9998799764701628
5.2345,0.9999959640858008
5.23475,0.9999965664534346
5.235,0.9999605650448963
5.23525,0.9999923797812532
5.2355,0.9999908994206034
5.23575,0.9996415544965951
5.236,0.9999928457851439
5.23625,0.9999868029639805
5.2365,0.9999900452624705
5.23675,0.9999623530923477
5.237,0.999847098709768
5.23725,0.9999951750958607
5.2375,0.9999972589841225
5.23775,0.9999965690807965
5.238,0.9999816449749458
5.23825,0.9999776949737246
5.2385,0.9999901950612389
5.23875,0.9999958069355777
5.239,0.9999043447118603
5.23925,0.9999949359661873
5.2395,0.9999740282754612
5.23975,0.9999824640581372
5.24,0.9999288614518663
5.24025,0.9999926801416443
5.2405,0.9999950030039181
5.24075,0.9999875558665414
5.241,0.9998676594661607
5.24125,0.9998360284025155
5.2415,0.9995079303180042
5.24175,0.9992757688939317
5.242,0.9998796706488681
5.24225,0.9993632388850513
5.2425,0.9999830058688001
5.24275,0.9999403303786404
5.243,0.9999743344264523
5.24325,0.9999873537019196
5.2435,0.9999738991164732
5.24375,0.9999708620800442
5.244,0.9997723943102885
5.24425,0.9999886285631379
5.2445,0.9999881460149893
5.24475,0.9999493771608855
5.245,0.9996343278330544
5.24525,0.9999808207781756
5.2455,0.9999268967815027
5.24575,0.9999903312118728
5.246,0.9999207939240888
5.24625,0.9998828130924656
5.2465,0.9999513628331971
5.24675,0.999920457807757
5.247,0.9999868619286251
5.24725,0.9998081551529795
5.2475,0.999989220818104
5.24775,0.9999868141953411
5.248,0.9996860233351161
5.24825,0.9999381108866248
5.2485,0.9999593978169462
5.24875,0.9999929699024638
5.249,0.9999957229202365
5.24925,0.9999956053208325
5.2495,0.9999918756408996
5.24975,0.9999123813232521
5.25,0.999957491748666
5.25025,0.9999927016919443
5.2505,0.9999949723480697
5.25075,0.9999920769540511
5.251,0.9997525884390429
5.25125,0.9999770633159258
5.2515,0.9999574772084916
5.25175,0.9997838990397956
5.252,0.9999856122399099
5.25225,0.9999935197513012
5.2525,0.9999937463355202
5.25275,0.9999834426869386
5.253,0.9996454069340881
5.25325,0.9999881778037941
5.2535,0.9999904396049185
5.25375,0.99970166443789
5.254,0.9999890387091912
5.25425,0.9999939448712724
5.2545,0.9999855758383122
5.25475,0.9991338293414957
5.255,0.9999887808887552
5.25525,0.9999959619498171
5.2555,0.9999967643980887
5.25575,0.999991970877308
5.256,0.9999485857810188
5.25625,0.9999966329798418
5.2565,0.9999984077844756
5.25675,0.9999988718958603
5.257,0.9999990733468028
5.25725,0.9999991828819967
5.2575,0.9999992490736385
5.25775,0.9999992899783625
5.258,0.999999312844495
5.25825,0.9999993194109119
5.2585,0.9999993064465507
5.25875,0.9999992619998921
5.259,0.9999991497179863
5.25925,0.9999988334881557
5.2595,0.9999974469810313
5.25975,0.9999573084422068
5.26,0.9999940922638872
5.26025,0.9999984465732324
5.2605,0.9999990440526487
5.26075,0.9999992254914992
5.261,0.9999992948099135
5.26125,0.9999993172668985
5.2615,0.9999993109351398
5.26175,0.9999992776678354
5.262,0.9999992071550727
5.26225,0.999999066975936
5.2625,0.9999987563919633
5.26275,0.9999978521667864
5.263,0.9999926698528554
5.26325,0.9996992082813394
5.2635,0.9999943200816892
5.26375,0.999997938027479
5.264,0.9999985943475793
5.26425,0.9999987101623294
5.2645,0.9999985024398753
5.26475,0.9999974779177426
5.265,0.999986539428162
5.26525,0.9999799355119792
5.2655,0.9999970451147425
5.26575,0.9999981219631293
5.266,0.9999980872357711
5.26625,0.9999970931794423
5.2665,0.9999840522872264
5.26675,0.999987827124196
5.267,0.9999957561533271
5.26725,0.9999944165116715
5.2675,0.9999857192385536
5.26775,0.9998213888338149
5.268,0.9999163869185065
5.26825,0.9999252715418715
5.2685,0.999969085148261
5.26875,0.9999771625921688
5.269,0.9999948995141096
5.26925,0.9999968792900416
5.2695,0.9999974049231504
5.26975,0.9999973430397051
5.27,0.9999965941009024
5.27025,0.9999937046388054
5.2705,0.9999607807415507
5.27075,0.9995944503009457
5.271,0.9999823166471803
5.27125,0.9994628079001178
5.2715,0.9999861850387806
5.27175,0.9999700593517229
5.272,0.9998410145876859
5.27225,0.9999861015055914
5.2725,0.9998343860650459
5.27275,0.9998347971504842
5.273,0.9999906987595114
5.27325,0.999984517986397
5.2735,0.9999111488741991
5.27375,0.9999897807831627
5.274,0.9999966093536405
5.27425,0.9999966839526706
5.2745,0.999995298561644
5.27475,0.9999980585954789
5.275,0.9999974571896445
5.27525,0.9999838072035984
5.2755,0.9997789823182802
5.27575,0.9998985094152121
5.276,0.9999922305738128
5.27625,0.9999977147916991
5.2765,0.9999984206304934
5.27675,0.9999985407773705
5.277,0.9999983641220557
5.27725,0.99999763283196
5.2775,0.9999930311137583
5.27775,0.9999421850731355
5.278,0.9999931756983804
5.27825,0.9999809780162952
5.2785,0.999661933588236
5.27875,0.9999881299701671
5.279,0.9999921077802877
5.27925,0.9997904309778212
5.2795,0.999992196899605
5.27975,0.9999973625844844
5.28,0.9999982778802581
5.28025,0.9999984993913275
5.2805,0.9999982252627371
5.28075,0.9999926041490128
5.281,0.999994250486845
5.28125,0.9998681367422266
5.2815,0.9999943263592647
5.28175,0.9999965194116262
5.282,0.9999771829488138
5.28225,0.999998286725056
5.2825,0.9999989187071328
5.28275,0.9999990646965435
5.283,0.9999990904738352
5.28325,0.9999990365054833
5.2835,0.9999988282735327
5.28375,0.9999973493072716
5.284,0.9999932531250687
5.28425,0.9999980594980091
5.2845,0.9999975136178061
5.28475,0.9999948880119
5.285,0.9999690828418617
5.28525,0.9999443746920204
5.2855,0.9999924939105699
5.28575,0.9999925368507133
5.286,0.9999523993914085
5.28625,0.9999619800599195
5.2865,0.9999928803919833
5.28675,0.9999857729885795
5.287,0.9999966075586109
5.28725,0.9999713411101064
5.2875,0.9999938938183585
5.28775,0.999997385438539
5.288,0.9999943810724485
5.28825,0.9999859525898995
5.2885,0.9999966512309821
5.28875,0.9999955166925879
5.289,0.9999806865040611
5.28925,0.9999215789647323
5.2895,0.999933686758025
5.28975,0.9999911442552685
5.29,0.9999962206545769
5.29025,0.999997588808562
5.2905,0.9999980654346522
5.29075,0.9999981600398788
5.291,0.9999979459496877
5.29125,0.9999972196739503
5.2915,0.9999948928955757
5.29175,0.9999757552771362
5.292,0.9997301151906343
5.29225,0.9999678702782638
5.2925,0.9999886836169627
5.29275,0.9999925614194557
5.293,0.999994756283029
5.29325,0.9999933802809433
5.2935,0.9999949871394913
5.29375,0.9999984124976905
5.294,0.999998802180362
5.29425,0.9999989161499617
5.2945,0.9999989257970151
5.29475,0.9999988479186221
5.295,0.9999986359843293
5.29525,0.9999981023882509
5.2955,0.999996295253578
5.29575,0.9999776940712128
5.296,0.999970901088345
5.29625,0.9999441052511158
5.2965,0.9999224754099045
5.29675,0.9999958074971507
5.297,0.99999733877776
5.29725,0.9999957907301831
5.2975,0.9999775412458889
5.29775,0.9999755405800406
5.298,0.9999869355341559
5.29825,0.9998168950375614
5.2985,0.9999243210466455
5.29875,0.9999916482348046
5.299,0.999930209338498
5.29925,0.9997859964740311
5.2995,0.9999936174547712
5.29975,0.9999966753084488
5.3,0.9999923346550003
5.30025,0.9999932220781793
5.3005,0.999994877181572
5.30075,0.9999686020078741
5.301,0.9998761953222995
5.30125,0.9999951820352951
5.3015,0.9999890888493072
5.30175,0.9999750585396018
5.302,0.9999963917338913
5.30225,0.999995096164811
5.3025,0.9998717103038747
5.30275,0.99999546565965
5.303,0.9999965631541903
5.30325,0.999998143383181
5.3035,0.999997633844799
5.30375,0.9999891288611213
5.304,0.9999911515456565
5.30425,0.9999735574669631
5.3045,0.9996486649269012
5.30475,0.9998765863711372
5.305,0.9999942867283094
5.30525,0.999997271208383
5.3055,0.9999976949861822
5.30575,0.9999969080004967
5.306,0.9999833296717592
5.30625,0.9999848782916966
5.3065,0.9999618781779688
5.30675,0.9999545456128177
5.307,0.9999142785818174
5.30725,0.999948976356787
5.3075,0.9998366129469667
5.30775,0.9999684187996564
5.308,0.9999947152080132
5.30825,0.9999973848569088
5.3085,0.9999919604882459
5.30875,0.9999965349351219
5.309,0.9999973526867434
5.30925,0.9999019382933643
5.3095,0.9999969227919471
5.30975,0.9999946773820967
5.31,0.9997243165008208
5.31025,0.9999736693779727
5.3105,0.9999970839936994
5.31075,0.9999983297456732
5.311,0.9999985228771796
5.31125,0.9999981715421262
5.3115,0.9999960109069651
5.31175,0.9999160221256043
5.312,0.9999914164465048
5.31225,0.9999970289694965
5.3125,0.999955483602166
5.31275,0.9999976043822149
5.313,0.9999981150637869
5.31325,0.9999846362162598
5.3135,0.9999963709957876
5.31375,0.9999827763287665
5.314,0.9999657930194472
5.31425,0.9999842340943919
5.3145,0.999937170807797
5.31475,0.9999919198144669
5.315,0.9999939553205235
5.31525,0.9999917909138972
5.3155,0.9999983793447366
5.31575,0.9999989429451039
5.316,0.9999991115659881
5.31625,0.999999139015972
5.3165,0.9999989604642336
5.31675,0.9999965783968999
5.317,0.9999955509986771
5.31725,0.9999988849324185
5.3175,0.9999990561365374
5.31775,0.9999989555303974
5.318,0.9999985918204934
5.31825,0.999997328378614
5.3185,0.9999846374196172
5.31875,0.9999793540926721
5.319,0.9999813418301002
5.31925,0.9999270213218153
5.3195,0.999995556554238
5.31975,0.9999953552604423
5.32,0.9999721223798503
5.32025,0.9999975161950299
5.3205,0.9999944569147939
5.32075,0.9999937207940259
5.321,0.9999987411091079
5.32125,0.9999991801944593
5.3215,0.9999993116972774
5.32175,0.9999993600117865
5.322,0.9999993612873642
5.32225,0.9999992985664493
5.3225,0.9999990074389686
5.32275,0.9999948602140583
5.323,0.9999963949729666
5.32325,0.9999990053270459
5.3235,0.9999991862985789
5.32375,0.9999991220132876
5.324,0.9999988044667735
5.32425,0.999996704109151
5.3245,0.9999907204802454
5.32475,0.9999934092219435
5.325,0.9996939300714559
5.32525,0.999992730833486
5.3255,0.9999965278653127
5.32575,0.9999548264880904
5.326,0.9999980879778515
5.32625,0.9999986847611021
5.3265,0.9999981512853351
5.32675,0.9999729657226669
5.327,0.9999664409151567
5.32725,0.999997168791347
5.3275,0.9999977087146645
5.32775,0.9999767709023221
5.328,0.9999631448842207
5.32825,0.9999976230344975
5.3285,0.9999988620783294
5.32875,0.9999991219801948
5.329,0.9999990935424411
5.32925,0.9999983989296485
5.3295,0.999914656208998
5.32975,0.9999980082744072
5.33,0.9999990861537195
5.33025,0.9999991812905333
5.3305,0.9999989772111982
5.33075,0.9999978388093422
5.331,0.9999668055258969
5.33125,0.999994626650044
5.3315,0.999998686185095
5.33175,0.9999992371842932
5.332,0.9999994133624234
5.33225,0.9999994923389404
5.3325,0.9999995348922985
5.33275,0.9999995605973998
5.333,0.9999995773313378
5.33325,0.9999995887694214
5.3335,0.9999995968099751
5.33375,0.9999996025039466
5.334,0.9999996064580379
5.33425,0.9999996090061853
5.3345,0.9999996103439378
5.33475,0.9999996105043878
5.335,0.9999996094053049
5.33525,0.9999996068100251
5.3355,0.9999996022532434
5.33575,0.9999995948785575
5.336,0.9999995830884865
5.33625,0.9999995636459509
5.3365,0.9999995296205115
5.33675,0.9999994629545208
5.337,0.9999993056432978
5.33725,0.9999987734999368
5.3375,0.9999939206033381
5.33775,0.9999855051409978
5.338,0.9999984527004121
5.33825,0.9999992335119937
5.3385,0.9999994330827352
5.33875,0.9999995112469754
5.339,0.9999995483550607
5.33925,0.9999995672791419
5.3395,0.9999995762272409
5.33975,0.9999995782729791
5.34,0.9999995738997123
5.34025,0.9999995615079539
5.3405,0.999999535639394
5.34075,0.9999994811114485
5.341,0.9999993468919888
5.34125,0.9999988719861135
5.3415,0.9999938840710729
5.34175,0.9999911337258223
5.342,0.9999987615464172
5.34225,0.9999993240098105
5.3425,0.9999994745169518
5.34275,0.999999535039712
5.343,0.9999995647079296
5.34325,0.9999995808522139
5.3435,0.9999995899998728
5.34375,0.9999995950119316
5.344,0.9999995972532183
5.34425,0.9999995973615221
5.3445,0.9999995955604702
5.34475,0.9999995917527897
5.345,0.9999995854942346
5.34525,0.9999995758120764
5.3455,0.9999995607448133
5.34575,0.9999995361137245
5.346,0.9999994918916858
5.34625,0.9999993986391275
5.3465,0.9999991348773652
5.34675,0.9999976537706521
5.347,0.9999060734983548
5.34725,0.9999980524281892
5.3475,0.9999990243183052
5.34775,0.9999989091302763
5.348,0.999994833619587
5.34825,0.9999958586805274
5.3485,0.9999990420299762
5.34875,0.9999993170853895
5.349,0.9999993630071878
5.34925,0.999999319148175
5.3495,0.9999991234292587
5.34975,0.9999978242485249
5.35,0.9999867554312591
5.35025,0.9999982245306847
5.3505,0.9999968305033288
5.35075,0.9999112091379243
5.351,0.9999947891550767
5.35125,0.9999980949574186
5.3515,0.9999976299639208
5.35175,0.999972329455042
5.352,0.999994758017887
5.35225,0.9999985054382825
5.3525,0.999998881352379
5.35275,0.999998534961062
5.353,0.999990878050847
5.35325,0.9999952319250168
5.3535,0.999997097020206
5.35375,0.9999561565604285
5.354,0.9999983220641362
5.35425,0.9999990844389104
5.3545,0.9999992056939749
5.35475,0.999999133274871
5.355,0.9999987166003824
5.35525,0.9999956749859676
5.3555,0.9999496536225502
5.35575,0.9999977661556795
5.356,0.9999990048978423
5.35625,0.9999992790035818
5.3565,0.9999993751963757
5.35675,0.9999994105505365
5.357,0.9999994125671928
5.35725,0.9999993817016214
5.3575,0.9999992893636384
5.35775,0.9999989880114863
5.358,0.9999967519431882
5.35825,0.999986691753461
5.3585,0.9999161683235134
5.35875,0.9999985489603149
5.359,0.999998994359288
5.35925,0.9999987632511976
5.3595,0.9999958049099033
5.35975,0.9999850357310138
5.36,0.9999955207339073
5.36025,0.9999659188682173
5.3605,0.9999980508337192
5.36075,0.9999985926528273
5.361,0.9999977029785857
5.36125,0.9999761504763479
5.3615,0.9999930120704669
5.36175,0.9999983894029375
5.362,0.9999990207974312
5.36225,0.9999991950240501
5.3625,0.9999992408485702
5.36275,0.999999213469783
5.363,0.9999990901429071
5.36325,0.9999986956416119
5.3635,0.9999964487937629
5.36375,0.9998741999729194
5.364,0.9999967581204979
5.36425,0.9999932850243445
5.3645,0.9999962243950564
5.36475,0.9999981582548746
5.365,0.9999972323093627
5.36525,0.999985858828179
5.3655,0.9999470507545478
5.36575,0.999965964093556
5.366,0.9999223344252973
5.36625,0.9999969498778508
5.3665,0.9999985169305057
5.36675,0.999998918065333
5.367,0.9999990580669511
5.36725,0.9999990682765836
5.3675,0.9999988966853771
5.36775,0.9999976995991127
5.368,0.9999678820108024
5.36825,0.9999448714582104
5.3685,0.9999978495695055
5.36875,0.9999988384219913
5.369,0.9999989257970151
5.36925,0.9999987467248553
5.3695,0.9999978725840212
5.36975,0.9999381639321657
5.37,0.9999951675848254
5.37025,0.9999690449366923
5.3705,0.9999792747717823
5.37075,0.9999953687482184
5.371,0.9999922611694089
5.37125,0.9997174331066768
5.3715,0.999990706230401
5.37175,0.9999973632463394
5.372,0.9999985076244122
5.37225,0.9999989073051582
5.3725,0.9999990927522249
5.37275,0.9999991918992864
5.373,0.9999992483746781
5.37325,0.9999992802410524
5.3735,0.999999295743532
5.37375,0.999999298499261
5.374,0.999999289290433
5.37425,0.9999992662417891
5.3745,0.9999992233234186
5.37475,0.999999144806211
5.375,0.9999989814530941
5.37525,0.9999984813006031
5.3755,0.9999833563461482
5.37575,0.9999847351924152
5.376,0.9999928699527714
5.37625,0.99989417771088
5.3765,0.9999913101291587
5.37675,0.9999941378515108
5.377,0.9999974042713234
5.37725,0.9999959848238961
5.3775,0.9999037302468511
5.37775,0.9997397476667249
5.378,0.9997509462386324
5.37825,0.999976965042483
5.3785,0.9999830636298653
5.37875,0.9999956010689229
5.379,0.9999847623682406
5.37925,0.9999924110286775
5.3795,0.9999971832117613
5.37975,0.9999324081564176
5.38,0.9999975392697065
5.38025,0.9999968260107395
5.3805,0.9999836622994357
5.38075,0.9999612481346002
5.381,0.9999862334739942
5.38125,0.9999960142663763
5.3815,0.9999901350735382
5.38175,0.9997504128749768
5.382,0.9999935184977928
5.38225,0.9999973031178152
5.3825,0.9999979473837077
5.38275,0.99999780988827
5.383,0.9999955924648228
5.38325,0.9999747285220357
5.3835,0.9999945709139827
5.38375,0.9999645886826163
5.384,0.9999752481668821
5.38425,0.9998959444824641
5.3845,0.9999708667931293
5.38475,0.9999928925359658
5.385,0.999862247011086
5.38525,0.9999560098552881
5.3855,0.9998849327935652
5.38575,0.999994145733577
5.386,0.9999969709769783
5.38625,0.9999972996480906
5.3865,0.9999968291395069
5.38675,0.9999948459440986
5.387,0.9999644122940216
5.38725,0.9999057169315088
5.3875,0.9999574175436402
5.38775,0.9996431383749016
5.388,0.9999890384083505
5.38825,0.9999952904388947
5.3885,0.9999956079080794
5.38875,0.999854290815476
5.389,0.999993620493276
5.38925,0.9999783141973072
5.3895,0.9997981921587404
5.38975,0.9994756050238921
5.39,0.9999315923230099
5.39025,0.9999925372618637
5.3905,0.9999952591312119
5.39075,0.9999938496848163
5.391,0.9999618135992573
5.39125,0.9999814466221386
5.3915,0.9999777864282604
5.39175,0.9996263694413094
5.392,0.9999046598659762
5.39225,0.9998180570860175
5.3925,0.999906668211226
5.39275,0.9999830266266825
5.393,0.9999944192693926
5.39325,0.9999952483008798
5.3935,0.9998900054550746
5.39375,0.9999828827254291
5.394,0.999988152934319
5.39425,0.9998595678666915
5.3945,0.9999750929352401
5.39475,0.9998670819223184
5.395,0.9999741566322361
5.39525,0.9999932055318724
5.3955,0.9999902694191175
5.39575,0.999959624744404
5.396,0.9999940449714932
5.39625,0.999993006986239
5.3965,0.9999461240040134
5.39675,0.9999751605231743
5.397,0.9998903343417062
5.39725,0.9994792744048503
5.3975,0.9999617098120512
5.39775,0.9999732687646946
5.398,0.9999139712459405
5.39825,0.9999072858867457
5.3985,0.9999537555324575
5.39875,0.9998156317249828
5.399,0.9995806031521738
5.39925,0.9999414058322903
5.3995,0.9995497990965347
5.39975,0.9993189728053743
5.4,0.9994165068938088
5.40025,0.9999506704245424
5.4005,0.9999823540514551
5.40075,0.9999879677169169
5.401,0.9998718436609398
5.40125,0.9999310906499703
5.4015,0.999945379154715
5.40175,0.9999562067991725
5.402,0.999894084459118
5.40225,0.9999869926937679
5.4025,0.999977912378819
5.40275,0.999836000328348
5.403,0.9996564360344742
5.40325,0.9999567941213637
5.4035,0.9996944202971828
5.40375,0.999661413304227
5.404,0.9998153750521461
5.40425,0.9999249756338295
5.4045,0.9997851583018872
5.40475,0.99994212510837
5.405,0.9999485255150409
5.40525,0.9999536813277089
5.4055,0.9999759893281095
5.40575,0.9999842984739917
5.406,0.9998377659944846
5.40625,0.9999645315242849
5.4065,0.9998966072732904
5.40675,0.9999333898447461
5.407,0.9997929304705376
5.40725,0.9998913290238844
5.4075,0.9999172658112433
5.40775,0.9997706207389292
5.408,0.999948677633997
5.40825,0.9993596962036541
5.4085,0.9994061178508086
5.40875,0.9995562543274789
5.409,0.9995790193729508
5.40925,0.9996410241986595
5.4095,0.9979811011961054
5.40975,0.9968736228751469
5.41,0.999917314644211
5.41025,0.9997785632350605
5.4105,0.9998895371928924
5.41075,0.9998665545127816
5.411,0.9930619981918332
5.41125,0.9960964363347425
5.4115,0.9993744963772178
5.41175,0.9999291857386642
5.412,0.9999682462209555
5.41225,0.9997786905641541
5.4125,0.9997044434108635
5.41275,0.9999679771747311
5.413,0.9999443007887951
5.41325,0.998334261939905
5.4135,0.999140654611946
5.41375,0.9992743850127214
5.414,0.9999286981052168
5.41425,0.9998670357990398
5.4145,0.9991419000384631
5.41475,0.9997576744651206
5.415,0.9999326545310179
5.41525,0.9999005591601778
5.4155,0.9993513220963676
5.41575,0.9993394224863485
5.416,0.9994483161170171
5.41625,0.999250016591554
5.4165,0.9998107840284345
5.41675,0.9998174334498361
5.417,0.9996957957375201
5.41725,0.9999257122454714
5.4175,0.999900223451733
5.41775,0.9998158813794848
5.418,0.9998907554771851
5.41825,0.9997748135509127
5.4185,0.9997678897058601
5.41875,0.9985193804041685
5.419,0.9999057060018747
5.41925,0.9999247931355213
5.4195,0.999810731892012
5.41975,0.9992205133394676
5.42,0.9997042960408906
5.42025,0.9997358006261127
5.4205,0.9999365780822832
5.42075,0.9996338165854277
5.421,0.9995294704032531
5.42125,0.9996996884845333
5.4215,0.9999113479149693
5.42175,0.9994411149045136
5.422,0.9996638262614432
5.42225,0.9994241900043355
5.4225,0.9998689078042513
5.42275,0.9991913967293283
5.423,0.9999457038479731
5.42325,0.999662261397375
5.4235,0.9995933055532714
5.42375,0.9999523423340503
5.424,0.9998947151620644
5.42425,0.9997608887105954
5.4245,0.9973461327143202
5.42475,0.9998798441147057
5.425,0.9998259398006724
5.42525,0.9999437489715346
5.4255,0.9983201359140911
5.42575,0.9999399960606972
5.426,0.999906273540834
5.42625,0.9998753821417449
5.4265,0.9998346377295259
5.42675,0.9999764828007995
5.427,0.9999538763658774
5.42725,0.999635046587513
5.4275,0.9999594309084414
5.42775,0.9999745274630736
5.428,0.9996514327254454
5.42825,0.9998127541856237
5.4285,0.9993249735798735
5.42875,0.9999428694538665
5.429,0.999972963616816
5.42925,0.9999701679531557
5.4295,0.9999525419846798
5.42975,0.9999471907398796
5.43,0.9998214429760616
5.43025,0.9994646761416826
5.4305,0.999949030606219
5.43075,0.9998535498447156
5.431,0.9995098237019567
5.43125,0.9999363243866454
5.4315,0.9995278395950755
5.43175,0.9989968177923059
5.432,0.9999505974233394
5.43225,0.9999586559660757
5.4325,0.9999615044437756
5.43275,0.9997520310129601
5.433,0.999684930612431
5.43325,0.9998323757594222
5.4335,0.9999609993462967
5.43375,0.9999812831666194
5.434,0.9999864093650382
5.43425,0.9999827959835687
5.4345,0.999947969183024
5.43475,0.9998202317946515
5.435,0.9998925272562499
5.43525,0.9998829464510116
5.4355,0.9992322502045826
5.43575,0.9996726621254081
5.436,0.9997366828690425
5.43625,0.998567825852142
5.4365,0.9995716979350291
5.43675,0.9998512286746429
5.437,0.9991282274845121
5.43725,0.9995471247987852
5.4375,0.9998348893940692
5.43775,0.999758596830201
5.438,0.9997922436859155
5.43825,0.9996702421294859
5.4385,0.9995576907222706
5.43875,0.9996762109286971
5.439,0.9998356534119154
5.43925,0.9999604313751659
5.4395,0.9991451573922285
5.43975,0.9998707507351408
5.44,0.9999643780993062
5.44025,0.9998740224973132
5.4405,0.9995224750868861
5.44075,0.9999443394952326
5.441,0.9997168556496083
5.44125,0.9995880990729462
5.4415,0.9999683810950684
5.44175,0.9999852934502045
5.442,0.9999853570276337
5.44225,0.9999410412308114
5.4425,0.9999291741068539
5.44275,0.9998470997124279
5.443,0.9998821733727705
5.44325,0.9999629920611204
5.4435,0.9999276262751008
5.44375,0.9986045570390113
5.444,0.9998407629216008
5.44425,0.999947107711328
5.4445,0.9998404631282197
5.44475,0.9997395812430571
5.445,0.9986414598236381
5.44525,0.9998813250930537
5.4455,0.9998001863538264
5.44575,0.999821161235884
5.446,0.999748105980187
5.44625,0.999982903483309
5.4465,0.9999832410245465
5.44675,0.9997986393233057
5.447,0.9999413151832853
5.44725,0.9999528534437525
5.4475,0.9998412923228414
5.44775,0.99990963215475
5.448,0.999915680796687
5.44825,0.9999709006872314
5.4485,0.9998921733012678
5.44875,0.9993409908536568
5.449,0.9999340363156151
5.44925,0.9997705184754418
5.4495,0.9991814779567416
5.44975,0.9996942719261808
5.45,0.9998991310965403
5.45025,0.9995602056710885
5.4505,0.9991223381040802
5.45075,0.9997365936421654
5.451,0.9989465884381027
5.45125,0.9999300815890101
5.4515,0.9999595174477207
5.45175,0.9995999565355296
5.452,0.9999641044413469
5.45225,0.9999755461956576
5.4525,0.9999074182458353
5.45275,0.9998694021265123
5.453,0.9999575410849835
5.45325,0.9998946068696383
5.4535,0.9995957243605381
5.45375,0.9998293487781806
5.454,0.9999064686700276
5.45425,0.999976672328071
5.4545,0.9999621005935008
5.45475,0.9996725708992749
5.455,0.9999747815695192
5.45525,0.9998989917195638
5.4555,0.9999861287817341
5.45575,0.999978485774954
5.456,0.9998526444373464
5.45625,0.9999510234977443
5.4565,0.9997227395116387
5.45675,0.9995334406855461
5.457,0.9999267148844877
5.45725,0.9994634403355784
5.4575,0.9998356754701822
5.45775,0.9992420221793528
5.458,0.9991149318416626
5.45825,0.9997851623122785
5.4585,0.9999055418568328
5.45875,0.9995587572442329
5.459,0.9950679022340126
5.45925,0.9999338970340478
5.4595,0.9999427146283532
5.45975,0.9997369746109099
5.46,0.9989642295330379
5.46025,0.9997191163558334
5.4605,0.9990362016163883
5.46075,0.9997763705704571
5.461,0.9985757467762675
5.46125,0.9990725031919325
5.4615,0.9998759887683599
5.46175,0.9998951122343936
5.462,0.9998885996664846
5.46225,0.9997837606814778
5.4625,0.9999084023161613
5.46275,0.9999722354940418
5.463,0.9999296927252848
5.46325,0.9998110888260359
5.4635,0.9987164713147478
5.46375,0.9997130189771737
5.464,0.9979262794966145
5.46425,0.9997197258952384
5.4645,0.9997306645841519
5.46475,0.9987767950561772
5.465,0.9998366851377287
5.46525,0.9997049125888811
5.4655,0.9997127693483564
5.46575,0.9994292883911303
5.466,0.999951715004155
5.46625,0.9997895797681299
5.4665,0.9998282799622169
5.46675,0.9994699842118798
5.467,0.9997618190992366
5.46725,0.9998048404937799
5.4675,0.9995196865964309
5.46775,0.9999466561684924
5.468,0.9997349815444532
5.46825,0.9992408127019038
5.4685,0.9998506110337516
5.46875,0.9996848183327365
5.469,0.9995627306499819
5.46925,0.9997369204732374
5.4695,0.9991918285924587
5.46975,0.9999652305608749
5.47,0.9999718415999979
5.47025,0.9999750194308599
5.4705,0.9992368816597929
5.47075,0.9998686140185202
5.471,0.9999653577131863
5.47125,0.9995591080740746
5.4715,0.9995470115322094
5.47175,0.9940147519732501
5.472,0.9998782819205588
5.47225,0.9998022276757919
5.4725,0.9999107774652306
5.47275,0.9999869291162347
5.473,0.9999906639922989
5.47325,0.9999910944158908
5.4735,0.9999887178125093
5.47375,0.9999271313224104
5.474,0.9999662822754317
5.47425,0.9999170250557231
5.4745,0.9998043060987549
5.47475,0.9996373953243057
5.475,0.9986511939740413
5.47525,0.9999358449722581
5.4755,0.9999439333785409
5.47575,0.9998669064533352
5.476,0.9999883318341054
5.47625,0.9999876022962197
5.4765,0.9999716112602992
5.47675,0.9999928345436875
5.477,0.9999934968772788
5.47725,0.999992347490912
5.4775,0.999988200767947
5.47775,0.9998870143965584
5.478,0.9999521931225562
5.47825,0.9985428618335677
5.4785,0.999790270561334
5.47875,0.9998266476638694
5.479,0.9999088983625752
5.47925,0.9991956081543163
5.4795,0.9998778026342688
5.47975,0.999544706109119
5.48,0.9999474730169513
5.48025,0.9997409306791385
5.4805,0.9999018657970763
5.48075,0.9999210671691017
5.481,0.9999663975950777
5.48125,0.9999885133412084
5.4815,0.9999832418267838
5.48175,0.9998887420501177
5.482,0.9997769069557296
5.48225,0.9999696935364568
5.4825,0.9999202895490868
5.48275,0.9996329173917068
5.483,0.9999605414797137
5.48325,0.9999595582605699
5.4835,0.9983030067490867
5.48375,0.9999685286042491
5.484,0.9999628196839113
5.48425,0.9999925186598163
5.4845,0.9999932440596978
5.48475,0.9999843085019672
5.485,0.9999708898571631
5.48525,0.9997952715574295
5.4855,0.9999730563745411
5.48575,0.9997964135285706
5.486,0.9999448181114862
5.48625,0.9999744551620802
5.4865,0.999699749637775
5.48675,0.9999876975623052
5.487,0.9999928774938736
5.48725,0.9999883746537339
5.4875,0.9998748005826908
5.48775,0.9999711237064407
5.488,0.999865740337389
5.48825,0.999950189198303
